id,name,host+AF8-id,host+AF8-name,neighbourhood+AF8-group,neighbourhood,latitude,longitude,room+AF8-type,price,minimum+AF8-nights,number+AF8-of+AF8-reviews,last+AF8-review,reviews+AF8-per+AF8-month,calculated+AF8-host+AF8-listings+AF8-count,availability+AF8-365
15448398,Loft style Studio +AC0- Central AMS,15848535,Derk,,De Baarsjes +AC0- Oud+AC0-West,52.3629488147,4.8648290199,Entire home/apt,110,2,27,2018+AC0-10+AC0-14,1.03,1,3
15449022,Gezellig appartement in de pijp,46360649,Voogje,,De Pijp +AC0- Rivierenbuurt,52.3579105506,4.9036969002,Entire home/apt,200,1,0,,,1,0
15457288,Big Room in Quiet house 15 min from Adam center,99170093,Gijs,,IJburg +AC0- Zeeburgereiland,52.3560595699,4.9982226576,Private room,35,5,18,2018+AC0-07+AC0-14,0.69,3,0
15457327,Lovely Canal Penthouse+ADs- Prime Location+ADs- Roof Top,99171546,Vivian,,Centrum+AC0-Oost,52.3638624113,4.8893907911,Private room,150,2,2,2017+AC0-09+AC0-23,0.13,1,0
15458166,Private room with canal view,2932204,Malti,,IJburg +AC0- Zeeburgereiland,52.3503582296,5.0027646684,Private room,55,1,75,2018+AC0-07+AC0-03,2.98,1,32
15459025,Spacious dyke house in hip North  free parking,99183853,Henricke,,Noord+AC0-Oost,52.3967850728,4.9243554984,Entire home/apt,185,3,8,2018+AC0-08+AC0-09,0.31,1,0
15460188,Family house Amsterdam city,88952147,Ma+//0Aw//9AL8-lis,,De Pijp +AC0- Rivierenbuurt,52.3450865701,4.8930331456,Entire home/apt,133,3,7,2018+AC0-10+AC0-22,0.42,1,3
15460346,Entire 2 bedroom Apartment in City Centre,19955005,Kasper,,Centrum+AC0-Oost,52.36098665,4.8956147987,Entire home/apt,145,2,21,2017+AC0-12+AC0-29,0.83,1,0
15462317,Spacious Apartment in Lively De Pijp Neighbourhood,15756082,Dorus,,De Pijp +AC0- Rivierenbuurt,52.3508347931,4.8980985113,Entire home/apt,100,2,7,2017+AC0-08+AC0-09,0.28,1,0
15462325,Apartment with rooftop terrace in city centre,1670066,Vincent,,Centrum+AC0-Oost,52.3653673791,4.920889992,Entire home/apt,120,5,24,2018+AC0-10+AC0-23,0.92,1,309
15462538,Spacious apartment in the South of Amsterdam,32846230,Jacqueline,,De Pijp +AC0- Rivierenbuurt,52.3436779071,4.9010689881,Entire home/apt,150,2,24,2018+AC0-11+AC0-25,0.93,1,8
15462945,Cosy apartment ready for next visitors+ACE- :),13627962,Selen,,Geuzenveld +AC0- Slotermeer,52.3763857457,4.8117763631,Private room,80,2,18,2018+AC0-09+AC0-09,0.69,1,1
15464149,Cozy apartment in a lively area+ADs- 10min from center,86352371,Ana,,Oud+AC0-Oost,52.3629789079,4.9261294706,Entire home/apt,110,2,32,2018+AC0-11+AC0-04,1.24,1,1
15465157,Cosy apartment with space for 4 (2 double beds),22717975,Jurri+//0Aw//9AKs-n,,De Baarsjes +AC0- Oud+AC0-West,52.3647344242,4.8515315067,Entire home/apt,100,5,6,2018+AC0-07+AC0-02,0.34,1,0
15465365,Amazing location in Jordaan+ADs- Amsterdam City Center,3552086,Dennie,,Centrum+AC0-West,52.3680435748,4.8793942443,Private room,109,2,112,2018+AC0-12+AC0-02,4.3,1,45
15465855,LOVELY apt. (in centre) with great view+ACE-,27706858,Samatha,,Centrum+AC0-Oost,52.3741162741,4.9235035824,Entire home/apt,140,5,5,2018+AC0-08+AC0-05,0.21,1,0
15466234,Cosy 2 bedroom app in 'Baarsjes' Amsterdam West,16166140,Jagoda,,De Baarsjes +AC0- Oud+AC0-West,52.3703547601,4.8535478992,Entire home/apt,94,1,18,2017+AC0-07+AC0-23,0.7,1,33
15466674,Spacious apartment in Amsterdam (Bos +ACY- Lommer),8307284,Kim,,Bos en Lommer,52.3825387714,4.8509635209,Entire home/apt,115,2,29,2018+AC0-10+AC0-30,1.23,1,8
15467602,Your Cozy Apartment from the Superhost,19631603,Tahsin,,Westerpark,52.3897198823,4.8801890855,Entire home/apt,170,2,26,2018+AC0-07+AC0-27,1.05,2,0
15472779,Beautiful designer's apartment in Amsterdam+ACE-,3732495,James,,Oud+AC0-Oost,52.3579359149,4.9104673298,Entire home/apt,180,2,0,,,1,0
15477836,Classy canal house on the most prestigious canal,99355470,Robin,,Centrum+AC0-Oost,52.3643673773,4.8976689229,Entire home/apt,199,2,17,2018+AC0-01+AC0-21,0.66,3,0
15478296,Great appartment near city centre with roofterras+ACE-,49754562,Eric,,Westerpark,52.3888544306,4.8843136,Entire home/apt,240,2,18,2018+AC0-08+AC0-15,0.7,1,160
15481220,195 m2 apartment Amsterdam West,75775370,Jeroen,,Slotervaart,52.3505118658,4.8310757703,Entire home/apt,350,2,28,2018+AC0-10+AC0-21,1.09,1,268
15483122,Private room in cozy apartment,95322310,Caterina,,De Baarsjes +AC0- Oud+AC0-West,52.3633082346,4.8565847997,Private room,58,3,89,2018+AC0-11+AC0-18,3.45,1,9
15487995,Beautiful Apartment with balcony +AHw- 2 Bed +ACY- 2 Bath,11900329,Peter,,De Baarsjes +AC0- Oud+AC0-West,52.3634055178,4.8612301996,Entire home/apt,129,5,4,2017+AC0-04+AC0-02,0.16,1,0
15488849,Bright+ADs- modern apartment+ADs- 10 min. from city centre,20269830,Eva,,Bos en Lommer,52.3801518972,4.8593344823,Entire home/apt,79,3,10,2018+AC0-11+AC0-12,0.39,1,0
15490175,Cosy apartment next to park+ADs- in a hip neighborhood,44723950,Marianne,,Bos en Lommer,52.3745309489,4.8486122967,Entire home/apt,109,2,2,2017+AC0-06+AC0-18,0.08,3,0
15490693,Amazing apt with roof terrace near City Centre,40738789,Willem,,De Baarsjes +AC0- Oud+AC0-West,52.3734915723,4.8604770191,Entire home/apt,100,2,6,2017+AC0-12+AC0-31,0.23,1,0
15492094,Great Small Room in the Center,9636063,Robin,,De Baarsjes +AC0- Oud+AC0-West,52.3651908986,4.8780720954,Private room,95,1,24,2018+AC0-10+AC0-14,0.93,2,88
15492937,Stylish apt. close to westerpark and center,74077669,Jildo,,Westerpark,52.3844213241,4.8726414533,Entire home/apt,122,4,9,2018+AC0-02+AC0-21,0.35,1,0
15493910,Lovely two storey canal house in Centre,99495088,Marie,,De Baarsjes +AC0- Oud+AC0-West,52.3706613877,4.8714907466,Entire home/apt,140,2,1,2016+AC0-12+AC0-28,0.04,1,0
15496392,Lovely light appartement,14644651,Sophie,,De Baarsjes +AC0- Oud+AC0-West,52.3730385754,4.8600771558,Entire home/apt,100,1,10,2017+AC0-10+AC0-22,0.39,1,0
15497619,Single bedroom (max 1 guest),2829587,Greg,,Geuzenveld +AC0- Slotermeer,52.374335338,4.8353672905,Private room,55,1,86,2018+AC0-11+AC0-26,4.34,4,79
15503790,Classic Amsterdam APT +AC0- near CITY CENTER,98628449,Ronald,,Oud+AC0-Oost,52.3551794804,4.9189874824,Entire home/apt,123,3,4,2018+AC0-01+AC0-02,0.16,1,0
15506138,Amazing +ACY- spacious apartment at great location+ACE-,99610739,Pieter,,De Baarsjes +AC0- Oud+AC0-West,52.3649654112,4.875141776,Entire home/apt,138,2,22,2018+AC0-12+AC0-02,0.85,1,8
15506843,Bright +ACY- comfortable in typical Amsterdam building,36065092,Stefan,,Westerpark,52.3927093039,4.8731600432,Entire home/apt,90,7,3,2017+AC0-01+AC0-03,0.12,1,0
15508063,Ground floor Family Hide Out with Patio +AEA-The Pijp+ACE-,38642035,Jochem,,De Pijp +AC0- Rivierenbuurt,52.3578773948,4.8978866239,Entire home/apt,139,3,4,2017+AC0-07+AC0-07,0.16,1,0
15509115,Hotel experience in your own appartement,64598933,Priscilla,,Zuid,52.3475170112,4.8627938139,Entire home/apt,99,2,3,2017+AC0-01+AC0-01,0.12,1,0
15509418,Large appartment+ADs- Amsterdam centre,99642871,Steven,,Westerpark,52.3741168991,4.8736584775,Entire home/apt,110,2,4,2017+AC0-02+AC0-27,0.18,1,0
15514843,Cozy room 15 minutes from Central Station,99696924,Mar,,IJburg +AC0- Zeeburgereiland,52.3582541335,4.9920388117,Private room,62,2,39,2018+AC0-11+AC0-02,1.55,1,65
15515376,Cozy apartment in the center of Amsterdam,6452795,Irvine,,De Baarsjes +AC0- Oud+AC0-West,52.3677599917,4.8734199233,Entire home/apt,90,1,3,2016+AC0-12+AC0-11,0.12,1,0
15515672,Amsterdam Oud West. Apartment. Child friendly.,99708779,Gijs,,De Baarsjes +AC0- Oud+AC0-West,52.3717258254,4.8717663104,Entire home/apt,125,3,3,2017+AC0-08+AC0-27,0.13,1,0
15516455,Light 2 floor design apartment with roof terrace,97527021,Frans,,Westerpark,52.3796205191,4.8769992001,Entire home/apt,130,3,12,2018+AC0-11+AC0-11,0.47,1,7
15517903,Large Central Houseboat with Windmill View,15722405,Alexander,,Centrum+AC0-Oost,52.3680457778,4.9220046416,Entire home/apt,200,2,16,2017+AC0-05+AC0-07,0.71,1,0
15518738,Lovely apartment near Amstel river,99727904,Sieto,,Oud+AC0-Oost,52.3492964611,4.9135960433,Entire home/apt,115,2,32,2018+AC0-11+AC0-19,1.26,1,7
15525890,AMSTERDAM CENTER+ADs- TOP  RELAX LOCATION.,14183886,Luis,,Centrum+AC0-Oost,52.3696169882,4.9301661588,Entire home/apt,89,4,1,2016+AC0-11+AC0-02,0.04,25,0
15525897,Amazing new loft +AC0- Best Location +ACY- Canal View,4875280,Matan,,Centrum+AC0-West,52.3783635032,4.8794840277,Private room,350,1,28,2018+AC0-11+AC0-24,1.09,2,346
15527704,Private studio on lovely houseboat+ADs- great location,99852324,Frank,,Westerpark,52.3901359946,4.8872302226,Private room,117,2,167,2018+AC0-11+AC0-28,6.46,1,268
15528076,Light apartment in Amsterdam East+ADs- close to center,99856100,Irene,,Oostelijk Havengebied +AC0- Indische Buurt,52.3631331958,4.9386236602,Entire home/apt,120,4,20,2018+AC0-08+AC0-22,0.78,1,18
15528234,Charming apartment  Free parking,83661537,Saguymi,,Noord+AC0-West,52.413757319,4.9193157397,Entire home/apt,120,1,8,2018+AC0-10+AC0-21,0.31,1,165
15530353,Spacious+ADs- light+ADs- cosy home on a perfect location,6823451,Philou,,Centrum+AC0-Oost,52.3608893027,4.890197588,Entire home/apt,150,5,3,2018+AC0-07+AC0-08,0.12,1,6
15530410,Amsterdam West at it's best,40415005,Arjan,,De Baarsjes +AC0- Oud+AC0-West,52.3740309555,4.8637697311,Entire home/apt,112,2,7,2018+AC0-09+AC0-15,0.28,1,96
15531290,Luxurious Amsterdam apartment,50628284,Helen,,Westerpark,52.389887856,4.8765664147,Entire home/apt,100,1,9,2018+AC0-11+AC0-20,0.35,1,73
15532447,Spacious+ADs- modern home with garden+ADs- by the water,23926353,Nicole,,IJburg +AC0- Zeeburgereiland,52.3537292867,4.9967686056,Entire home/apt,180,4,0,,,1,0
15532491,lovely apartment in Amsterdam East,22485572,Yvette,,Oud+AC0-Oost,52.3593673934,4.9116774259,Entire home/apt,63,1,2,2016+AC0-11+AC0-13,0.08,1,0
15533370,Spacious and light modern houseboat,78318909,Maartje,,Oud+AC0-Noord,52.3916475522,4.9073737302,Entire home/apt,160,2,2,2017+AC0-05+AC0-01,0.08,1,0
15539583,Luxurious apartment near Rembrandt and Vondelpark,98947405,Natascha,,Slotervaart,52.3620851787,4.8436587854,Entire home/apt,115,3,15,2018+AC0-11+AC0-23,0.58,2,163
15539939,Room in dyke house  free parking,75013814,Chris,,Oud+AC0-Noord,52.3894574768,4.944358945,Private room,90,3,2,2017+AC0-12+AC0-31,0.08,2,0
15540054,Private Room in Jordaan heart of Amsterdam,44416982,Aranka,,Centrum+AC0-West,52.3775078585,4.8848882287,Private room,120,3,22,2017+AC0-10+AC0-03,0.86,1,0
15541354,Cosy +ACY- Bright apartment in Amsterdam East,39116786,Aur+//0Aw//9AKk-lien,,Oud+AC0-Oost,52.3634867237,4.9244552742,Entire home/apt,85,2,0,,,1,0
15542104,Beautiful Villa Oud+AC0-Zuid/Centre+ADs- 6 bedrooms 1500m3,99589737,Emily,,Zuid,52.3515258066,4.8634198611,Entire home/apt,500,2,7,2018+AC0-08+AC0-07,0.61,1,282
15542926,Deluxe Modern Apartment in Central Amsterdam,19153949,Jo+//0Aw//9AKM-o,,Centrum+AC0-Oost,52.3688915736,4.9292704265,Entire home/apt,250,2,6,2018+AC0-07+AC0-15,0.72,1,0
15543062,Luxurious apartment in the center,51848909,Harmen,,De Pijp +AC0- Rivierenbuurt,52.3574626646,4.8895304446,Entire home/apt,179,1,0,,,1,0
15543178,Modern room next to the Albert Cuypmarket,100006701,Stanley,,De Pijp +AC0- Rivierenbuurt,52.3563696104,4.9008351116,Private room,125,2,2,2017+AC0-01+AC0-02,0.08,1,0
15543621,Light +ACY- bright Apartment in the vibrant Pijp.,100012165,Isabelle,,De Pijp +AC0- Rivierenbuurt,52.3535713236,4.8929713313,Entire home/apt,100,3,5,2016+AC0-11+AC0-26,0.19,1,0
15544148,Modern private apartment,28393476,Wibout,,De Pijp +AC0- Rivierenbuurt,52.3544708073,4.8986350288,Entire home/apt,150,3,16,2018+AC0-08+AC0-26,0.71,1,0
15544303,Amazing room in centre Amsterdam,100020261,Charon,,Centrum+AC0-West,52.3747499959,4.89158485,Private room,300,1,1,2016+AC0-10+AC0-18,0.04,1,90
15544528,Comfy room+ADs- local neighbordhood.Feeling like home,100001151,Ximo,,De Baarsjes +AC0- Oud+AC0-West,52.3595709747,4.8623752986,Private room,45,2,1,2016+AC0-10+AC0-30,0.04,1,0
15545816,Private apartment in Amsterdam East,11387138,Diede,,Oostelijk Havengebied +AC0- Indische Buurt,52.3660230069,4.9328751666,Entire home/apt,100,2,8,2018+AC0-01+AC0-04,0.31,1,0
15546882,Bright appartment on waterside 15 min from center,49615720,Peggy,,IJburg +AC0- Zeeburgereiland,52.3606006843,4.9767267494,Entire home/apt,92,3,15,2018+AC0-11+AC0-17,0.64,1,24
15548949,Beautiful Apartment in heart of Amsterdam,29616074,Mischa,,Centrum+AC0-Oost,52.3607528163,4.8929739199,Entire home/apt,200,2,17,2018+AC0-12+AC0-02,0.66,1,21
15555147,Amazing and unique houseboat at premium location+ACE-,99604629,Sam,,Centrum+AC0-Oost,52.3696356726,4.9115699096,Entire home/apt,375,1,40,2018+AC0-11+AC0-19,1.54,1,183
15556448,Conveniently located+ADs- big +ACY- stylish apartment,21791255,James,,Westerpark,52.3777060853,4.8731009734,Entire home/apt,149,2,31,2018+AC0-09+AC0-23,1.32,1,9
15556834,Specious family house with terrace,6937185,Marije,,Bos en Lommer,52.3746729665,4.8383652256,Entire home/apt,125,14,0,,,1,178
15560235,3+AC0-flr 2+AC0-bdr House In Floradorp Neighborhood,100191395,Lilian,,Oud+AC0-Noord,52.398986774,4.9130727949,Entire home/apt,90,4,1,2016+AC0-11+AC0-01,0.04,1,0
15561199,Beautiful apartment with character in 'de Pijp',4277721,Lucie,,De Pijp +AC0- Rivierenbuurt,52.3566994814,4.9037871496,Entire home/apt,180,2,12,2017+AC0-02+AC0-19,0.47,1,0
15561871,Luxury +ACY- sunny apartment with view over the canals,13882461,Sylvie,,Oostelijk Havengebied +AC0- Indische Buurt,52.3770106892,4.9460175425,Entire home/apt,70,7,0,,,1,0
15562765,Large two+AC0-story canal apartment near Anne Frank,90374943,Jochem,,Westerpark,52.3732294938,4.8702197021,Entire home/apt,155,3,12,2018+AC0-11+AC0-27,0.48,2,0
15563308,New and spacious appartment in West,67623112,Marijn,,Slotervaart,52.3642047385,4.8411638674,Entire home/apt,100,2,2,2016+AC0-11+AC0-27,0.08,1,0
15563670,DESIGNER town house with lake view (4p),100232584,Janine,,IJburg +AC0- Zeeburgereiland,52.3569138167,5.0017237335,Entire home/apt,186,3,14,2018+AC0-08+AC0-05,0.61,1,52
15564496,Cozy apartment +AEA- Vondelpark,19094953,Sharon,,Zuid,52.3526117253,4.8560402502,Entire home/apt,110,3,22,2018+AC0-11+AC0-16,0.86,3,86
15564639,Beautiful place located right in the centre,100077413,Peter,,Centrum+AC0-West,52.3744932556,4.8852661157,Private room,70,2,102,2018+AC0-10+AC0-23,3.93,1,0
15574248,Large 2 bdrm aparment located near Sloterpark,29340861,David,,Slotervaart,52.3652447701,4.8307201017,Entire home/apt,175,3,15,2018+AC0-10+AC0-22,0.64,2,17
15575572,Nice private room near centre+ACE-,15919914,Michael,,De Baarsjes +AC0- Oud+AC0-West,52.3689212758,4.8544684926,Private room,85,2,3,2016+AC0-11+AC0-20,0.12,2,0
15575977,Luxe+ACY-modern+ACY-clean apartment+AHw-Top location,100339571,Lisa,,De Baarsjes +AC0- Oud+AC0-West,52.3687503562,4.8753751917,Entire home/apt,270,3,1,2017+AC0-05+AC0-28,0.05,1,129
15577083,Spacious family house+ADs- free parking+ADs- 15m to centre,3601645,Ivar,,Noord+AC0-West,52.4134111203,4.8815258186,Entire home/apt,79,4,0,,,1,0
15577359,Cosy apartment in the middle of Amsterdam.,100346419,Bart,,De Baarsjes +AC0- Oud+AC0-West,52.3683456094,4.8682868977,Entire home/apt,75,2,4,2017+AC0-08+AC0-27,0.16,1,0
15579126,Spacious and modern apartment near Vondelpark,8198264,Philip,,De Baarsjes +AC0- Oud+AC0-West,52.3610208245,4.863533608,Entire home/apt,140,2,2,2016+AC0-11+AC0-13,0.08,1,0
15581428,Big family house with flowergarden+ADs- free parking,27170337,Ilka +ACY- Bart,,Noord+AC0-West,52.42043138,4.8948101684,Entire home/apt,229,3,13,2018+AC0-08+AC0-19,0.79,1,105
15582133,Newly renovated apartment close to everything,43934776,Olga,,Zuid,52.3487192699,4.8669597554,Entire home/apt,200,9,5,2017+AC0-04+AC0-16,0.21,1,0
15582524,Family home in Amsterdam Oud+AC0-West,15455272,Rinske +ACY- Michiel,,De Baarsjes +AC0- Oud+AC0-West,52.3614798183,4.8676377221,Entire home/apt,220,5,11,2018+AC0-10+AC0-24,0.47,1,0
15588057,Cozy room in the Pijp,11265692,Manon,,De Pijp +AC0- Rivierenbuurt,52.3533993738,4.9035973277,Private room,70,3,13,2017+AC0-10+AC0-31,0.51,2,0
15591889,Romantic Apartment in Trendy De Pijp +AC0- Canal View,1656490,Guy +ACY- Lior,,De Pijp +AC0- Rivierenbuurt,52.3487411158,4.8870918446,Entire home/apt,105,2,5,2018+AC0-01+AC0-01,0.21,1,0
15592066,The George at Prinsengracht,100460252,Hebe,,Centrum+AC0-West,52.3781883405,4.8865107862,Entire home/apt,260,2,13,2017+AC0-10+AC0-16,0.54,1,5
15592215,Great light apartment in city centre +AHw- two bikes,6993694,Mante,,Centrum+AC0-West,52.3746051951,4.880096364,Entire home/apt,140,14,9,2018+AC0-09+AC0-22,0.58,1,0
15592311,Spacious apartment in a beautiful neighborhood,100462143,Elizabeth,,De Pijp +AC0- Rivierenbuurt,52.3448491584,4.8975838808,Entire home/apt,85,2,6,2018+AC0-06+AC0-23,0.23,1,0
15594816,Loft Style/ Private Bath Room/ Free Parking/ NDSM,9590018,The Bath House,,Noord+AC0-West,52.4129380458,4.8863777096,Private room,75,1,97,2018+AC0-11+AC0-20,3.75,2,146
15595655,Boutique apartment near Vondelpark,16911797,Femke,,Zuid,52.3564310151,4.8510790915,Private room,145,2,33,2018+AC0-11+AC0-04,1.34,1,153
15596186,Luxurious apt with terrace +AHw- Jordaan +ACY- Centre,77653945,Jessica,,Westerpark,52.3734005479,4.8730436482,Entire home/apt,410,2,10,2018+AC0-04+AC0-29,0.4,1,0
15606540,Full appartment next to city centre,4185101,Fru,,Bos en Lommer,52.3771592346,4.8549418374,Entire home/apt,80,2,0,,,1,0
15607821,+ACI-Beautiful appt close to the +ACIAIg-Jordaan+ACIAIg- +AHw- 2P+ACI-,100621701,Asbj+//0Aw//9ALg-rn,,Westerpark,52.3747373949,4.8727089387,Entire home/apt,175,2,14,2018+AC0-11+AC0-28,0.55,1,1
15608721,Leidse Square Apartment,86901490,Tijs,,Centrum+AC0-Oost,52.3648531895,4.8848179409,Entire home/apt,127,2,29,2018+AC0-10+AC0-21,1.18,1,0
15608849,100sqm sunny apartment near the city centre,7968025,Ruud,,Oud+AC0-Oost,52.3574549537,4.9104856739,Entire home/apt,150,3,5,2016+AC0-12+AC0-12,0.2,1,0
15609809,Comfortable apartment 5min from City center,74190516,Ralph,,Westerpark,52.3833732672,4.8720686579,Entire home/apt,99,2,13,2017+AC0-06+AC0-04,0.51,1,0
15610200,Lovely Apartment in the Old+AC0-West Part of Amsterdam,14874061,Jasper,,De Baarsjes +AC0- Oud+AC0-West,52.362571956,4.8658067292,Entire home/apt,95,3,6,2017+AC0-08+AC0-19,0.24,16,0
15611604,Stylish Art Deco +ACY- Colonial Design Apt.in Oud Zuid,92332033,Chrissy,,Zuid,52.3463513221,4.8697995504,Entire home/apt,320,1,29,2018+AC0-09+AC0-16,1.14,2,146
15611671,Studio apartment near Westerpark+ADs- edge of Jordaan,56476853,Bryony,,Westerpark,52.3799211358,4.8766059254,Entire home/apt,95,7,21,2018+AC0-08+AC0-25,0.85,1,0
15616455,Charming Amsterdam home,52033106,Fons,,Oud+AC0-Noord,52.3936322838,4.9160324042,Entire home/apt,110,3,16,2017+AC0-08+AC0-20,0.63,1,0
15616580,Spacious 3 bedroom apartment,100683369,Sarah,,Buitenveldert +AC0- Zuidas,52.3264908681,4.8782871363,Entire home/apt,200,2,18,2018+AC0-10+AC0-22,0.71,1,69
15626210,Lovely warm city+AC0-house in the centre of Amsterdam,13448536,Rosan,,Centrum+AC0-Oost,52.372411665,4.9069189029,Entire home/apt,130,1,21,2018+AC0-07+AC0-13,0.97,1,6
15626614,One public bedroom,60409350,Alina,,Centrum+AC0-Oost,52.371640523,4.9012653926,Entire home/apt,3142,1,0,,,1,178
15626831,Comfortable stay on a ship +AHw- Engine Room,10783651,Koen +ACY- Sjoerd,,Oostelijk Havengebied +AC0- Indische Buurt,52.3772495218,4.9395686671,Private room,119,2,115,2018+AC0-11+AC0-05,4.49,2,117
15628281,Bright characteristic Amsterdam+AC0-North / IJzijde,100749906,Rose +ACY- Mike,,Oud+AC0-Noord,52.3865730739,4.920789089,Entire home/apt,100,4,5,2017+AC0-08+AC0-18,0.21,1,0
15628462,luxurious apartment of 100m2 with big private room,14408672,Joshua,,Slotervaart,52.3676127575,4.8398263643,Private room,250,1,9,2017+AC0-05+AC0-05,0.36,3,61
15628664,Central cozy apartment near Anne Frank house,100755208,Laurens,,Centrum+AC0-West,52.3765818552,4.878383618,Entire home/apt,129,2,9,2017+AC0-04+AC0-18,0.36,1,0
15628991,Groundfloor apartment in trending neighbourhood,36563209,Geerten,,Oostelijk Havengebied +AC0- Indische Buurt,52.361182002,4.9389388789,Entire home/apt,120,7,2,2016+AC0-11+AC0-27,0.08,1,64
15630004,Spacious apartment with garden near Vondelpark,11860663,Emilie,,Zuid,52.3525284782,4.8474802972,Entire home/apt,120,3,9,2018+AC0-08+AC0-30,0.35,1,6
15630976,Light +ACY- lovely apartment Amsterdam West,37995170,Marie,,De Baarsjes +AC0- Oud+AC0-West,52.3729323624,4.8531761652,Entire home/apt,81,5,10,2018+AC0-01+AC0-19,0.4,1,0
15631465,Spacious architectural wooden house near center,8625249,Martijn,,IJburg +AC0- Zeeburgereiland,52.3602246841,4.9783310873,Entire home/apt,225,4,0,,,1,0
15637415,Nice+ADs-clean apartment between vondelpark and museum,24967625,Floris +ACY- Britt,,Zuid,52.3578421302,4.8763171535,Entire home/apt,175,2,187,2018+AC0-12+AC0-02,7.4,1,154
15638310,Gorgeous Getaway at Westerpark  BIKES+ACE-,6862782,Ilana,,Westerpark,52.3882487328,4.8804493187,Entire home/apt,189,2,18,2018+AC0-11+AC0-04,0.73,1,0
15638911,Large double floor design apt on 2nd +ACY- 3rd floor,32985070,Brechje,,De Baarsjes +AC0- Oud+AC0-West,52.3656714001,4.8753692636,Entire home/apt,300,3,11,2018+AC0-04+AC0-24,0.44,1,8
15639074,+ACI-Beautiful +ACY- spacious apartment in +ACIAIg-De Pijp+ACIAIg-+ACI-,27392576,Saskia,,De Pijp +AC0- Rivierenbuurt,52.3521619141,4.8898267717,Entire home/apt,150,2,15,2018+AC0-11+AC0-20,0.63,1,20
15641922,New renovated apartment+ADs- big balcony+ACY- 1 bike,100881539,Ivo,,Osdorp,52.3554714212,4.8132762834,Entire home/apt,78,2,23,2018+AC0-11+AC0-22,0.9,1,0
15641988,Hip flat in the centre of De Pijp,9521903,Jennifer Johanna,,De Pijp +AC0- Rivierenbuurt,52.3549209706,4.8890218522,Entire home/apt,250,1,33,2018+AC0-06+AC0-17,1.41,1,363
15642871,Comfortable apartment in vibrant de Pijp district,100913405,David,,De Pijp +AC0- Rivierenbuurt,52.3521205476,4.8897535451,Entire home/apt,103,2,53,2018+AC0-11+AC0-25,2.11,1,0
15643971,Trendy apartment in the upcoming East of Amsterdam,10498206,Marit,,Oud+AC0-Oost,52.3568712106,4.9252185331,Entire home/apt,190,2,31,2018+AC0-10+AC0-22,1.42,1,3
15645217,Beautiful canal apartment next to the Jordaan,38825821,Tessa,,Centrum+AC0-West,52.3785676199,4.8921460338,Entire home/apt,150,2,5,2017+AC0-09+AC0-20,0.21,1,0
15651912,First Class houseboat studio (corner),97204642,Rinze,,Centrum+AC0-West,52.3813457717,4.8890187283,Entire home/apt,169,3,97,2018+AC0-12+AC0-04,3.79,2,229
15652115,First class houseboat studio (middle),97204642,Rinze,,Centrum+AC0-West,52.3808098393,4.8886456997,Entire home/apt,149,3,114,2018+AC0-12+AC0-03,4.45,2,274
15652360,Mr. Vondel,101015694,Anna,,Zuid,52.3548175074,4.8788379189,Private room,115,3,27,2017+AC0-11+AC0-05,1.06,2,0
15653120,Mrs. Vondel,101015694,Anna,,Zuid,52.355687052,4.879336084,Private room,115,3,46,2018+AC0-04+AC0-01,1.81,2,0
15653509,Cosy Apartment +AC0- Close to Vondelpark,33180205,Gerrit,,Zuid,52.3524341076,4.8547456476,Entire home/apt,115,2,7,2017+AC0-05+AC0-07,0.28,1,0
15653533,Bright private rooms +AHw- Centre of Amsterdam,101026697,Nora +ACY- Corinne,,Centrum+AC0-West,52.3819300421,4.8887812254,Entire home/apt,100,3,112,2018+AC0-12+AC0-01,4.46,1,207
15654362,Modern and comfortable apartment in Westerpark,9134603,Jorrit,,Westerpark,52.381592618,4.873491655,Entire home/apt,125,3,5,2018+AC0-05+AC0-14,0.2,1,0
15655124,Light +ACY- Spacious Private Room for 2 near Jordaan,101043391,Yorick,,Westerpark,52.3738312382,4.8745585455,Private room,125,2,33,2018+AC0-10+AC0-21,1.31,1,23
15655489,Spacious contemporary 2 level appartement,30640525,Marc,,Oud+AC0-Oost,52.3519644159,4.9155249581,Entire home/apt,130,3,0,,,1,0
15658599,Roomy family home near city centre (2p  1 child),6029168,Jeroen,,De Baarsjes +AC0- Oud+AC0-West,52.371678342,4.8616045154,Entire home/apt,130,10,13,2018+AC0-08+AC0-25,0.51,1,0
15659190,Stylish Private Room +AHw- TV +AHw- 2nd Bedroom Option,92332033,Chrissy,,Zuid,52.3465408852,4.8688801896,Private room,75,1,1,2016+AC0-12+AC0-11,0.04,2,71
15659592,+ACI-Prime location in +ACIAIg-the pijp+ACIAIg-+ACI-,60887477,Jeroen,,De Pijp +AC0- Rivierenbuurt,52.3552369686,4.8954473515,Entire home/apt,140,1,23,2018+AC0-11+AC0-15,0.9,1,0
15659800,Apartment on canal in heart of Museumplein +ACY- Pijp,101093259,Martijn,,Zuid,52.3537498186,4.8857307272,Entire home/apt,100,3,12,2018+AC0-11+AC0-25,0.47,1,8
15667547,Cosy room right next to station +AC0- Explore Holland+ACE-,12330431,Sacha,,Oostelijk Havengebied +AC0- Indische Buurt,52.361373337,4.933209003,Private room,84,3,32,2018+AC0-08+AC0-18,1.26,1,0
